"","gender","age","workerid","mean.acc","mean.RT","mean.mathmot","mean.mathanx","mean.genanx","pvt","z.RT","z.pvt","z.mathmot","z.mathanx","z.genanx"
"151","female",52,"anon325",0.958333333333333,2.79904166666667,2,1.36666666666667,1.35,34.2379088080742,-1.03960134279995,1.02879207051752,-0.662758064264971,-1.1367142372863,-1.1268620891465
"152","female",52,"anon375",0.541666666666667,2.33020833333333,3,1.8,2,23.2454179704962,-1.41170151476332,0.134034785788402,0.629620161051723,-0.57094890485775,-0.123184686045767
"153","female",53,"anon157",0.833333333333333,4.89847826086956,3,1.76666666666667,2.35,17.0120859776032,0.626663963412091,-0.373340593566925,0.629620161051723,-0.614469315044561,0.417256992546938
"154","female",53,"anon204",0.833333333333333,3.4975,2,2.7,2.45,23.8265427686443,-0.485254099410166,0.181336680705814,-0.662758064264971,0.604102170186165,0.571668900716282
"155","female",53,"anon365",0.958333333333333,3.86270833333333,3,2.8,3.1,24.8098808047031,-0.195398250915774,0.261377581727726,0.629620161051723,0.7346634007466,1.57534630381702
"156","female",53,"anon400",0.916666666666667,2.08054166666667,2.66666666666667,2.63333333333333,1.55,44.0590391124106,-1.60985510793827,1.82820396122738,0.198827419279491,0.517061349812542,-0.818038272807816
"157","female",54,"anon234",0.875,3.5175,2.66666666666667,2.2,1.4,24.8756218905473,-0.469380647353428,0.266728717910982,0.198827419279491,-0.0487039826160096,-1.04965613506183
"158","female",54,"anon241",0.833333333333333,4.95683333333333,3,2.03333333333333,1.1,16.8118086143707,0.672978785663146,-0.389642597577336,0.629620161051723,-0.266306033550068,-1.51289185956987
"159","female",54,"anon382",0.875,5.15679166666667,4,1.26666666666667,1.15,16.967914481711,0.831680236538741,-0.376936026877802,1.92199838636842,-1.26727546784674,-1.43568590548519
"160","female",55,"anon269",0.583333333333333,1.917625,2,2.36666666666667,2.25,30.4195728222845,-1.73915760281711,0.717990452457551,-0.662758064264971,0.168898068318048,0.262845084377593
"161","female",55,"anon380",0.791666666666667,5.64181818181818,1.66666666666667,2.8,2.2,14.0321194542915,1.21663249326395,-0.615901337476494,-1.0935508060372,0.7346634007466,0.185639130292921
"162","female",55,"anon7",0.625,4.847,1,3.16666666666667,1.6,12.8945739632763,0.585807078118227,-0.708494283864699,-1.95513628958167,1.21338791280153,-0.740832318723144
"163","female",55,"anon76",0.625,4.44904166666667,2.33333333333333,2.3,2.25,14.0479691319292,0.269958451880927,-0.614611219091461,-0.23196532249274,0.0818572479444249,0.262845084377593
"164","female",56,"anon127",0.875,5.64066666666667,3,2.5,2.65,15.5123507859591,1.21571856723644,-0.495414744704799,0.629620161051723,0.342979709065295,0.88049271705497
"165","female",56,"anon135",0.958333333333333,4.84745833333333,2.66666666666667,1.9,2.65,19.7698106395964,0.58617084472786,-0.148869700931714,0.198827419279491,-0.440387674297315,0.88049271705497
"166","female",56,"anon314",0.875,3.85258333333333,3,1.43333333333333,1.9,22.7120330514157,-0.203434186019498,0.0906187803567278,0.629620161051723,-1.04967341691268,-0.277596594215112
"167","female",57,"anon134",0.833333333333333,4.06891666666667,2,1.83333333333333,1.15,20.4804718700719,-0.0317363462724492,-0.0910239112614765,-0.662758064264971,-0.527428494670938,-1.43568590548519
"168","female",57,"anon211",0.875,4.378625,2.66666666666667,1.23333333333333,2.05,19.9834422906734,0.214070672764495,-0.131480696121585,0.198827419279491,-1.31079587803355,-0.0459787319610955
"169","female",57,"anon221",1,5.19466666666667,3,1.56666666666667,1.3,19.2505133470226,0.861740586371188,-0.191139013895987,0.629620161051723,-0.875591776165431,-1.20406804323118
"170","female",57,"anon256",0.833333333333333,4.30579166666667,3,1.73333333333333,1.45,19.3537773734989,0.156264851524541,-0.182733617766452,0.629620161051723,-0.657989725231373,-0.972450180977161
"171","female",57,"anon351",0.791666666666667,5.036625,3,2.33333333333333,1.7,15.7181975363794,0.736307245431174,-0.47865940852142,0.629620161051723,0.125377658131237,-0.5864204105538
"172","female",57,"anon36",0.625,3.78833333333333,1,3.86666666666667,2.05,16.4980202375715,-0.254427650751768,-0.415184073131235,-1.95513628958167,2.12731652672457,-0.0459787319610955
"173","female",58,"anon137",0.875,5.08478260869565,2,2.06666666666667,1.95,17.2082086361693,0.774528620071052,-0.357376770622215,-0.662758064264971,-0.222785623363256,-0.20039064013044
"174","female",58,"anon29",0.916666666666667,3.69082608695652,2,3.1,2.6,24.836354926237,-0.331816480779111,0.263532499430118,-0.662758064264971,1.12634709242791,0.803286762970298
"175","female",58,"anon345",0.75,4.68636363636364,2.33333333333333,3.2,2.05,16.003879728419,0.4583143972807,-0.455405695944191,-0.23196532249274,1.25690832298834,-0.0459787319610955
"176","female",58,"anon346",0.625,3.46070588235294,2.66666666666667,2.46666666666667,2.15,18.0598993744901,-0.514456582532194,-0.288051582754536,0.198827419279491,0.299459298878484,0.108433176208249
"177","female",58,"anon39",0.791666666666667,3.71333333333333,2,2.73333333333333,3.25,21.3195691202873,-0.313953095964536,-0.0227237972727716,-0.662758064264971,0.647622580372977,1.80696416607104
"178","female",59,"anon207",0.791666666666667,3.58275,2.33333333333333,2.33333333333333,1.65,22.0966203800619,-0.417593510018321,0.0405259507201474,-0.23196532249274,0.125377658131237,-0.663626364638472
"179","female",59,"anon231",0.833333333333333,4.9555652173913,4,2.06666666666667,2,16.8161107114238,0.671972316782737,-0.389292419193314,1.92199838636842,-0.222785623363256,-0.123184686045767
"180","female",59,"anon299",0.833333333333333,2.93108333333333,3.33333333333333,1.93333333333333,1.15,28.4308987007079,-0.934803489533699,0.556118072164079,1.06041290282395,-0.396867264110503,-1.43568590548519
"181","female",60,"anon136",0.666666666666667,4.2785,2,3.03333333333333,1.4,15.5817848934595,0.134604203405451,-0.489763007131155,-0.662758064264971,1.03930627205428,-1.04965613506183
"182","female",61,"anon131",0.791666666666667,3.57595833333333,2.66666666666667,2.1,1.85,22.1385875581138,-0.422983869779255,0.0439419588693756,0.198827419279491,-0.179265213176445,-0.354802548299784
"183","female",61,"anon149",0.875,4.255375,3,2.2,2.15,20.5622301207297,0.116250524464847,-0.0843690237165464,0.629620161051723,-0.0487039826160096,0.108433176208249
"184","female",61,"anon235",0.833333333333333,6.31275,2.66666666666667,3.16666666666667,1.25,13.2007973281586,1.74913269572641,-0.683568578623617,0.198827419279491,1.21338791280153,-1.28127399731585
"185","female",62,"anon252",0.75,3.72295833333333,2.66666666666667,1.3,1.75,20.1452697787378,-0.306313997162231,-0.118308401875044,0.198827419279491,-1.22375505765992,-0.509214456469128
"186","female",63,"anon180",0.916666666666667,4.16470833333333,2.33333333333333,2.46666666666667,2.15,22.0103448620852,0.0442908751409688,0.033503370547551,-0.23196532249274,0.299459298878484,0.108433176208249
"187","female",63,"anon38",0.875,3.12641666666667,4,1,1,27.9873124183703,-0.779772774446225,0.520011418686538,1.92199838636842,-1.61543874934123,-1.66730376773921
"188","female",64,"anon6",0.875,4.00620833333333,2,1.63333333333333,1.55,21.8411007914799,-0.0815062324086795,0.0197273877144685,-0.662758064264971,-0.788550955791808,-0.818038272807816
"189","female",65,"anon251",0.916666666666667,4.59269565217391,2.66666666666667,2.9,2.3,19.9592295264061,0.383972684466357,-0.133451545816319,0.198827419279491,0.865224631307035,0.340051038462265
"190","female",65,"anon33",0.375,2.688625,1.33333333333333,3.16666666666667,1.6,13.9476498210052,-1.12723602602986,-0.62277692380521,-1.52434354780943,1.21338791280153,-0.740832318723144
"191","female",67,"anon316",0.916666666666667,5.92152173913043,1,2.43333333333333,1,15.4802550264939,1.43862554361871,-0.4980272476411,-1.95513628958167,0.255938888691672,-1.66730376773921
"192","female",67,"anon326",0.875,1.27679166666667,3,1,2.3,68.5311490389322,-2.24776946246842,3.82016365016278,0.629620161051723,-1.61543874934123,0.340051038462265
"193","female",76,"anon228",0.875,4.55529166666667,4,1.16666666666667,1.05,19.2084297566018,0.354286165932347,-0.194564497678777,1.92199838636842,-1.39783669840717,-1.59009781365454
"194","male",19,"anon105",0.958333333333333,4.524125,2.66666666666667,1.96666666666667,1.8,21.1827333093876,0.329550036477263,-0.0338618405446112,0.198827419279491,-0.353346853923692,-0.432008502384456
"195","male",20,"anon321",0.958333333333333,3.883,2.33333333333333,2.16666666666667,2,24.6802300626663,-0.179293311016542,0.250824382491811,-0.23196532249274,-0.0922243928028217,-0.123184686045767
"196","male",21,"anon124",0.958333333333333,4.42145833333333,2.33333333333333,1.93333333333333,1.65,21.6745983131508,0.248066315919342,0.00617456264400413,-0.23196532249274,-0.396867264110503,-0.663626364638472
"197","male",21,"anon150",0.625,1.28954166666667,3.33333333333333,2.33333333333333,2.35,48.466832530938,-2.23765013678225,2.18698572680558,1.06041290282395,0.125377658131237,0.417256992546938
"198","male",21,"anon290",0.541666666666667,2.18530434782609,2,3.33333333333333,2.95,24.7867839189315,-1.5267078381023,0.259497561347989,-0.662758064264971,1.43098996373559,1.343728441563
"199","male",21,"anon317",0.541666666666667,2.22720833333333,2,2.13333333333333,1.8,24.32043103287,-1.49344979285552,0.221537771503862,-0.662758064264971,-0.135744802989633,-0.432008502384456
"200","male",21,"anon394",0.916666666666667,4.02916666666667,1.66666666666667,2.83333333333333,1.6,22.7507755946225,-0.0632848322352157,0.0937723124610928,-1.0935508060372,0.778183810933412,-0.740832318723144
"201","male",21,"anon72",0.833333333333333,3.3385652173913,2.66666666666667,2.83333333333333,1.7,24.960822361424,-0.611396282004526,0.273663792327304,0.198827419279491,0.778183810933412,-0.5864204105538
"202","male",22,"anon165",0.75,4.457,2.33333333333333,2.46666666666667,1.75,16.8274624186673,0.276274763011837,-0.388368422721519,-0.23196532249274,0.299459298878484,-0.509214456469128
"203","male",22,"anon172",0.875,5.007375,1.33333333333333,2.5,2.05,17.4742255173619,0.713092321798194,-0.335723758049822,-1.52434354780943,0.342979709065295,-0.0459787319610955
"204","male",22,"anon183",0.791666666666667,4.71116666666667,1.66666666666667,3.43333333333333,3.8,16.8040471220858,0.477999882899548,-0.390274360829624,-1.0935508060372,1.56155119429602,2.65622966100243
"205","male",22,"anon258",0.583333333333333,4.9647,1.33333333333333,3.03333333333333,2.75,11.7496189766418,0.67922234347213,-0.801690341984304,-1.52434354780943,1.03930627205428,1.03490462522431
"206","male",22,"anon335",1,5.36275,4,2.26666666666667,2.75,18.6471493170482,0.995143723031357,-0.240251118617294,1.92199838636842,0.0383368377576134,1.03490462522431
"207","male",23,"anon171",0.625,4.52341666666667,3,2.63333333333333,2.25,13.8169893701295,0.328987851716921,-0.633412310450002,0.629620161051723,0.517061349812542,0.262845084377593
"208","male",23,"anon230",0.5,1.78991666666667,2.33333333333333,3.1,2.75,27.9342613715722,-1.84051620813774,0.515693215352418,-0.23196532249274,1.12634709242791,1.03490462522431
"209","male",23,"anon296",0.875,4.5735,3,2.13333333333333,1.25,19.1319558325134,0.368737621242336,-0.200789256168998,0.629620161051723,-0.135744802989633,-1.28127399731585
"210","male",23,"anon396",0.958333333333333,4.30473913043478,2.66666666666667,1.7,1.45,22.2622859201352,0.155429482353801,0.0540106514125945,0.198827419279491,-0.701510135418185,-0.972450180977161
"211","male",23,"anon81",0.916666666666667,5.26341666666667,3.66666666666667,2.56666666666667,1.85,17.4158103893225,0.916305577816225,-0.340478582240617,1.49120564459619,0.430020529438919,-0.354802548299784
"212","male",24,"anon123",0.583333333333333,2.96720833333333,2,3.56666666666667,2.65,19.6593318635642,-0.906132066756216,-0.157862357020611,-0.662758064264971,1.73563283504327,0.88049271705497
"213","male",24,"anon198",0.708333333333333,1.522,1.66666666666667,2.7,1.85,46.5396408234779,-2.05315432631446,2.03011783900851,-1.0935508060372,0.604102170186165,-0.354802548299784
"214","male",24,"anon2",0.5,6.142625,2.33333333333333,2.7,2.05,8.13984249404774,1.61410914416878,-1.09551581355108,-0.23196532249274,0.604102170186165,-0.0459787319610955
"215","male",24,"anon254",0.375,1.11383333333333,2.66666666666667,3.4,2.7,33.6675145892563,-2.37710502703905,0.982363614037945,0.198827419279491,1.51803078410921,0.957698671139643
"216","male",24,"anon276",0.291666666666667,2.74704166666667,2.33333333333333,2.93333333333333,2.25,10.6174824432344,-1.08087231814747,-0.893843014708061,-0.23196532249274,0.908745041493846,0.262845084377593
"217","male",24,"anon366",0.708333333333333,3.0045,2,2.76666666666667,2.3,23.5757474898763,-0.876534692608757,0.160922662994178,-0.662758064264971,0.691142990559788,0.340051038462265
"218","male",24,"anon79",0.833333333333333,5.66778260869565,3,1.6,1.65,14.7029868798216,1.23723974752496,-0.56129464960658,0.629620161051723,-0.83207136597862,-0.663626364638472
"219","male",24,"anon84",0.875,4.35966666666667,3,2.76666666666667,2.65,20.0703417692484,0.199023963002379,-0.124407327342572,0.629620161051723,0.691142990559788,0.88049271705497
"220","male",25,"anon101",0.958333333333333,3.68591666666667,2.33333333333333,2.13333333333333,1.45,25.9998643485338,-0.335712953158981,0.358238835494751,-0.23196532249274,-0.135744802989633,-0.972450180977161
"221","male",25,"anon125",0.666666666666667,5.1815,4,1,1,12.8662871111969,0.851290563767169,-0.710796752643981,1.92199838636842,-1.61543874934123,-1.66730376773921
"222","male",25,"anon227",1,3.76166666666667,3,1.6,2.75,26.5839610101905,-0.275592253494086,0.405782631593873,0.629620161051723,-0.83207136597862,1.03490462522431
"223","male",25,"anon274",0.541666666666667,3.777375,2.33333333333333,1.6,1.05,14.3397641660324,-0.263124979691189,-0.590859938670181,-0.23196532249274,-0.83207136597862,-1.59009781365454
"224","male",25,"anon308",0.916666666666667,3.555625,2.33333333333333,2.76666666666667,3.3,25.7807464697955,-0.439121879370272,0.340403267459044,-0.23196532249274,0.691142990559788,1.88417012015571
"225","male",25,"anon397",0.833333333333333,4.63219047619048,2.33333333333333,2.63333333333333,1.5,17.9900489329331,0.415318644242167,-0.293737208728495,-0.23196532249274,0.517061349812542,-0.895244226892489
"226","male",25,"anon53",0.833333333333333,2.68558333333333,1.33333333333333,3.3,2.05,31.0298817761504,-1.12965011353016,0.767667854101605,-1.52434354780943,1.38746955354877,-0.0459787319610955
"227","male",25,"anon61",0.833333333333333,3.647625,2.66666666666667,1.13333333333333,2.6,22.8459157214169,-0.366103999909277,0.101516446413727,0.198827419279491,-1.44135710859398,0.803286762970298
"228","male",25,"anon82",0.875,2.68195833333333,2.66666666666667,1.66666666666667,2.85,32.6254136436373,-1.13252717671544,0.897539580405072,0.198827419279491,-0.745030545604996,1.18931653339366
"229","male",26,"anon107",0.833333333333333,4.79054166666667,2.33333333333333,2.86666666666667,1.7,17.3953884825133,0.540997645749727,-0.342140866990781,-0.23196532249274,0.821704221120223,-0.5864204105538
"230","male",26,"anon126",0.958333333333333,4.65586956521739,2.33333333333333,1.2,1.2,20.5833372243234,0.434112088462966,-0.0826509659097182,-0.23196532249274,-1.35431628822036,-1.35847995140052
"231","male",26,"anon263",0.875,3.80769565217391,2,2,1.65,22.9797777955399,-0.239060308760608,0.112412436025205,-0.662758064264971,-0.30982644373688,-0.663626364638472
"232","male",26,"anon27",0.833333333333333,6.43921739130435,3,2.23333333333333,2.1,12.9415312869959,1.84950639935692,-0.704672092143974,0.629620161051723,-0.00518357242919811,0.031227222123577
"233","male",26,"anon281",0.833333333333333,6.1434347826087,2,3.46666666666667,1.8,13.564615932644,1.61475184643956,-0.653954785763271,-0.662758064264971,1.60507160448283,-0.432008502384456
"234","male",26,"anon399",0.25,1.860625,3.33333333333333,3.7,2.6,13.4363453140746,-1.78439694117881,-0.664395646899982,1.06041290282395,1.90971447579052,0.803286762970298
"235","male",26,"anon48",0.75,4.39504166666667,2,2.86666666666667,2.05,17.0646846351476,0.227100131327734,-0.369059213422956,-0.662758064264971,0.821704221120223,-0.0459787319610955
"236","male",26,"anon64",0.916666666666667,5.286875,2.33333333333333,2.4,1.8,17.3385348938015,0.934923814291107,-0.346768586350709,-0.23196532249274,0.21241847850486,-0.432008502384456
"237","male",27,"anon114",0.875,3.98329166666667,3.33333333333333,1.96666666666667,2.2,21.9667569744453,-0.0996945628903585,0.0299554412776557,1.06041290282395,-0.353346853923692,0.185639130292921
"238","male",27,"anon13",0.583333333333333,4.78129166666667,2,1.96666666666667,1.75,12.200329408894,0.533656174173485,-0.76500380309882,-0.662758064264971,-0.353346853923692,-0.509214456469128
"239","male",27,"anon175",0.916666666666667,4.06545833333333,3,2.3,2.35,22.5476832255486,-0.0344811306905937,0.0772411750340211,0.629620161051723,0.0818572479444249,0.417256992546938
"240","male",27,"anon225",0.833333333333333,6.7645,2,3.53333333333333,1.9,12.3192155123562,2.10767429405798,-0.755326814625728,-0.662758064264971,1.69211242485646,-0.277596594215112
"241","male",27,"anon343",0.666666666666667,2.72770833333333,4,1.36666666666667,1.05,24.440540746964,-1.09621665513565,0.231314358379421,1.92199838636842,-1.1367142372863,-1.59009781365454
"242","male",27,"anon49",0.916666666666667,3.42408333333333,3,1.1,1.35,26.7711552970381,-0.543522896335109,0.421019710640962,0.629620161051723,-1.48487751878079,-1.1268620891465
"243","male",27,"anon97",0.875,4.70159090909091,2.33333333333333,1,1.8,18.610721709286,0.470399866460261,-0.243216221603689,-0.23196532249274,-1.61543874934123,-0.432008502384456
"244","male",28,"anon14",0.416666666666667,2.3925,1.33333333333333,3.83333333333333,2.75,17.415534656914,-1.36226232554494,-0.340501026069303,-1.52434354780943,2.08379611653776,1.03490462522431
"245","male",28,"anon152",0.875,3.43258333333333,2.66666666666667,2.06666666666667,1.75,25.4910053166954,-0.536776679210995,0.316819167071541,0.198827419279491,-0.222785623363256,-0.509214456469128
"246","male",28,"anon187",0.958333333333333,3.91195652173913,3,1.83333333333333,2.7,24.4975456145226,-0.156311313038743,0.235954391404389,0.629620161051723,-0.527428494670938,0.957698671139643
"247","male",28,"anon242",0.833333333333333,5.21908333333333,2,2.46666666666667,1.65,15.9670440211404,0.881119425757122,-0.458404017062917,-0.662758064264971,0.299459298878484,-0.663626364638472
"248","male",28,"anon301",0.916666666666667,3.68054166666667,3,2.83333333333333,2.2,24.9057543613372,-0.339978943399229,0.269181414769644,0.629620161051723,0.778183810933412,0.185639130292921
"249","male",28,"anon310",0.833333333333333,3.95079166666667,3,2.86666666666667,2.35,21.0928189497885,-0.125488922482558,-0.0411806120079466,0.629620161051723,0.821704221120223,0.417256992546938
"250","male",28,"anon312",0.958333333333333,4.19245833333333,3.33333333333333,3.36666666666667,3.45,22.858505848796,0.0663152898696928,0.102541246739197,1.06041290282395,1.4745103739224,2.11578798240972
"251","male",28,"anon340",0.708333333333333,3.390375,3.33333333333333,1.93333333333333,1.5,20.8924774791383,-0.570276276989069,-0.0574878341786403,1.06041290282395,-0.396867264110503,-0.895244226892489
"252","male",28,"anon342",0.625,2.047125,2,3,2.1,30.5306222140807,-1.63637700074973,0.727029555036079,-0.662758064264971,0.99578586186747,0.031227222123577
"253","male",28,"anon35",0.541666666666667,3.12729166666667,2.33333333333333,2.73333333333333,2.05,17.320631536873,-0.779078310918743,-0.34822586835072,-0.23196532249274,0.647622580372977,-0.0459787319610955
"254","male",28,"anon357",0.958333333333333,4.59933333333333,1,2.2,3.2,20.8363530946514,0.389240830148955,-0.0620561984022317,-1.95513628958167,-0.0487039826160096,1.72975821198636
"255","male",28,"anon402",0.375,2.30629166666667,1,3.1,3.4,16.259868837058,-1.43068351784784,-0.434568915350016,-1.95513628958167,1.12634709242791,2.03858202832505
"256","male",28,"anon58",0.958333333333333,4.84779166666667,2,2,2.1,19.7684512707676,0.58643540226214,-0.148980349662753,-0.662758064264971,-0.30982644373688,0.031227222123577
"257","male",28,"anon80",0.791666666666667,4.02920833333333,2.33333333333333,2.43333333333333,2.4,19.6481939173328,-0.0632517625434311,-0.158768953957988,-0.23196532249274,0.255938888691672,0.49446294663161
"258","male",28,"anon88",0.666666666666667,4.85575,2.33333333333333,1.93333333333333,1.35,13.7294273112633,0.59275171339305,-0.640539611367881,-0.23196532249274,-0.396867264110503,-1.1268620891465
"259","male",28,"anon90",0.458333333333333,4.03254166666667,3,1.66666666666667,1.7,11.3658672673355,-0.0606061872006411,-0.832926632512308,0.629620161051723,-0.745030545604996,-0.5864204105538
"260","male",28,"anon91",1,4.259875,2.66666666666667,1.53333333333333,1.85,23.4748672202823,0.119822051177614,0.15271129785061,0.198827419279491,-0.919112186352243,-0.354802548299784
"261","male",28,"anon99",0.916666666666667,3.63958333333333,3.33333333333333,2.2,2.5,25.186033199771,-0.372486450423757,0.291995309832151,1.06041290282395,-0.0487039826160096,0.648874854800954
"262","male",29,"anon108",0.958333333333333,3.83695833333333,2.66666666666667,1,1.8,24.9763810309816,-0.215835320438824,0.274930223487721,0.198827419279491,-1.61543874934123,-0.432008502384456
"263","male",29,"anon154",0.875,3.77458333333333,1.66666666666667,2.1,1.95,23.1813665967546,-0.265340649040776,0.128821187332966,-1.0935508060372,-0.179265213176445,-0.20039064013044
"264","male",29,"anon188",0.708333333333333,6.576,2.33333333333333,2.66666666666667,2.1,10.7714922952149,1.95806700842322,-0.881307053658309,-0.23196532249274,0.560581759999353,0.031227222123577
"265","male",29,"anon197",0.875,4.715375,2.33333333333333,1.76666666666667,2.25,18.5563184264242,0.48133992176982,-0.247644493082196,-0.23196532249274,-0.614469315044561,0.262845084377593
"266","male",29,"anon291",1,3.54975,2.33333333333333,2.93333333333333,3,28.1709979576026,-0.443784705911938,0.534962895722631,-0.23196532249274,0.908745041493846,1.42093439564768
"267","male",29,"anon311",0.958333333333333,3.98673913043478,3,2.2,2.75,24.0380246105749,-0.096958405348332,0.198550697205924,0.629620161051723,-0.0487039826160096,1.03490462522431
"268","male",29,"anon313",0.916666666666667,6.61779166666667,3,2.46666666666667,2.45,13.8515491698515,1.99123590928345,-0.630599241690891,0.629620161051723,0.299459298878484,0.571668900716282
"269","male",29,"anon355",0.75,5.07330434782609,1.66666666666667,2.6,2.05,14.7832644875992,0.765418638890664,-0.554760282153294,-1.0935508060372,0.47354093962573,-0.0459787319610955
"270","male",29,"anon385",0.916666666666667,5.26478260869565,2.66666666666667,2.16666666666667,2.85,17.4112918765656,0.917389688581694,-0.340846376243369,0.198827419279491,-0.0922243928028217,1.18931653339366
"271","male",29,"anon391",1,5.43629166666667,2.33333333333333,2.33333333333333,3.4,18.3948923515571,1.05351172903165,-0.260784113443657,-0.23196532249274,0.125377658131237,2.03858202832505
"272","male",29,"anon5",0.5,4.31454545454545,3,1,1.4,11.5887062789718,0.163212493134981,-0.81478817491162,0.629620161051723,-1.61543874934123,-1.04965613506183
"273","male",29,"anon55",0.958333333333333,2.769,2.33333333333333,2.2,2.3,34.6093655952811,-1.06344459057685,1.05902758958471,-0.23196532249274,-0.0487039826160096,0.340051038462265
"274","male",29,"anon87",1,3.55216666666667,3,1.13333333333333,1.6,28.15183221508,-0.441866663788416,0.533402859149231,0.629620161051723,-1.44135710859398,-0.740832318723144
"275","male",30,"anon103",0.958333333333333,6.02491666666667,2.66666666666667,2.23333333333333,1.7,15.9061674435331,1.52068726487652,-0.463359196201868,0.198827419279491,-0.00518357242919811,-0.5864204105538
"276","male",30,"anon133",0.375,4.09204347826087,2.33333333333333,1.23333333333333,1.5,9.16412550336284,-0.0133812295191596,-1.01214210892393,-0.23196532249274,-1.31079587803355,-0.895244226892489
"277","male",30,"anon167",0.916666666666667,5.530625,4,1.2,2.9,16.574377519117,1.1283815112326,-0.408968809010074,1.92199838636842,-1.35431628822036,1.26652248747833
"278","male",30,"anon190",0.833333333333333,4.19529166666667,2,2.66666666666667,1.75,19.8635374973929,0.068564028911064,-0.141240603029575,-0.662758064264971,0.560581759999353,-0.509214456469128
"279","male",30,"anon288",0.916666666666667,3.90183333333333,2.66666666666667,1.23333333333333,1.55,23.4932296783563,-0.164345810329781,0.154205949369546,0.198827419279491,-1.31079587803355,-0.818038272807816
"280","male",30,"anon293",0.875,4.29570833333333,3,2.3,1.2,20.3691669010737,0.148261986112603,-0.100083817092572,0.629620161051723,0.0818572479444249,-1.35847995140052
"281","male",30,"anon374",0.833333333333333,4.85045833333333,3,2.36666666666667,1.7,17.1805069967615,0.588551862536371,-0.359631604765388,0.629620161051723,0.168898068318048,-0.5864204105538
"282","male",31,"anon151",0.958333333333333,5.99775,3,1.86666666666667,2.25,15.9782140524919,1.49912582583279,-0.457494808488617,0.629620161051723,-0.483908084484126,0.262845084377593
"283","male",31,"anon169",0.958333333333333,5.647625,3.33333333333333,1.63333333333333,1.4,16.9687848136754,1.22124120576452,-0.376865184347501,1.06041290282395,-0.788550955791808,-1.04965613506183
"284","male",31,"anon193",0.875,3.24445833333333,2.66666666666667,2.16666666666667,1.45,26.9690626324374,-0.686086337619686,0.437128801170694,0.198827419279491,-0.0922243928028217,-0.972450180977161
"285","male",31,"anon209",0.666666666666667,2.61175,2.33333333333333,3.66666666666667,2.15,25.5256692511407,-1.18824960737295,0.319640712099012,-0.23196532249274,1.8661940656037,0.108433176208249
"286","male",31,"anon25",0.875,4.20691666666667,3,1.3,1.25,20.7990808787116,0.0777904729190425,-0.0650900500763296,0.629620161051723,-1.22375505765992,-1.28127399731585
"287","male",31,"anon78",1,3.007875,2,1,1.45,33.2460624194822,-0.873856047574182,0.948058613957237,-0.662758064264971,-1.61543874934123,-0.972450180977161
"288","male",31,"anon9",0.75,3.08841666666667,3,3.23333333333333,2.9,24.2842880656215,-0.809932333354027,0.218595837440408,0.629620161051723,1.30042873317515,1.26652248747833
"289","male",32,"anon166",1,3.50170833333333,3.66666666666667,1.53333333333333,1.9,28.5574897966469,-0.481914060539894,0.566422224966827,1.49120564459619,-0.919112186352243,-0.277596594215112
"290","male",32,"anon199",1,4.546875,3,1.26666666666667,1.75,21.9931271477663,0.347606088191803,0.0321018978930991,0.629620161051723,-1.26727546784674,-0.509214456469128
"291","male",32,"anon222",0.791666666666667,4.79029166666667,3,2.36666666666667,1.95,16.5264815120861,0.540799227599018,-0.412867406865065,0.629620161051723,0.168898068318048,-0.20039064013044
"292","male",32,"anon282",0.791666666666667,4.08134782608696,3,1.53333333333333,2,19.3971869196379,-0.0218700756190675,-0.179200204984161,0.629620161051723,-0.919112186352243,-0.123184686045767
"293","male",32,"anon338",0.833333333333333,5.23795833333333,3.66666666666667,1.9,1.15,15.909506725744,0.896099996135669,-0.463087388189645,1.49120564459619,-0.440387674297315,-1.43568590548519
"294","male",32,"anon359",0.791666666666667,3.38091666666667,3.33333333333333,1.96666666666667,1.85,23.4157403071159,-0.577783097024234,0.147898536388185,1.06041290282395,-0.353346853923692,-0.354802548299784
"295","male",32,"anon378",0.875,1.69966666666667,4,1,2.1,51.4806824867621,-1.91214516054377,2.43230448511972,1.92199838636842,-1.61543874934123,0.031227222123577
"296","male",33,"anon102",0.875,2.90558333333333,2.33333333333333,1.96666666666667,2.75,30.1144348524393,-0.95504214090604,0.693153095265208,-0.23196532249274,-0.353346853923692,1.03490462522431
"297","male",33,"anon163",0.916666666666667,5.78441666666667,2.66666666666667,2.43333333333333,2.05,15.8471756011122,1.32980900389425,-0.468160963292296,0.198827419279491,0.255938888691672,-0.0459787319610955
"298","male",33,"anon18",0.916666666666667,3.822625,2.66666666666667,1.86666666666667,2.25,23.9800311740405,-0.22721129441282,0.19383019749641,0.198827419279491,-0.483908084484126,0.262845084377593
"299","male",33,"anon191",0.708333333333333,4.54316666666667,3,2.2,2.15,15.5911808943835,0.34466288562295,-0.488998199554941,0.629620161051723,-0.0487039826160096,0.108433176208249
"300","male",33,"anon220",0.875,5.139125,3.66666666666667,1.16666666666667,2.85,17.0262447401065,0.817658687221956,-0.37218811083305,1.49120564459619,-1.39783669840717,1.18931653339366
"301","male",33,"anon246",0.708333333333333,4.32665217391304,1.33333333333333,4.4,2.2,16.37139536208,0.172821264607271,-0.425490975492856,-1.52434354780943,2.82364308971356,0.185639130292921
